document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
medicare_2025_12,ＷＰＷ症候群,ダブリュピーダブリュショウコウグン,56,59,傷病名索引,,535
medicare_2025_12,打撲（四肢）,ダボク（シシ）,43,46,傷病名索引,,536
medicare_2025_12,単角子宮,タンカクシキュウ,77,80,傷病名索引,,537
medicare_2025_12,胆管炎,タンカンエン,53,56,傷病名索引,,538
medicare_2025_12,胆管がん,タンカンガン,84,87,傷病名索引,,539
medicare_2025_12,胆管結石,タンカンケッセキ,53,56,傷病名索引,,540
medicare_2025_12,男性不妊症,ダンセイフニンショウ,87,90,傷病名索引,,541
medicare_2025_12,胆石,タンセキ,53,56,傷病名索引,,542
medicare_2025_12,丹毒,タンドク,41,44,傷病名索引,,543
medicare_2025_12,胆のう炎,タンノウエン,53,56,傷病名索引,,544
medicare_2025_12,胆のうがん,タンノウガン,84,87,傷病名索引,,545
medicare_2025_12,胆のうジスキネジー,タンノウジスキネジー,53,56,傷病名索引,,546
medicare_2025_12,胆のう腺筋症,タンノウセンキンショウ,53,56,傷病名索引,,547
medicare_2025_12,胆のうポリープ,タンノウポリープ,53,56,傷病名索引,,548
medicare_2025_12,蓄膿症,チクノウショウ,47,50,傷病名索引,,549
medicare_2025_12,地中海貧血,チチュウカイヒンケツ,68,71,傷病名索引,,550
medicare_2025_12,腟炎,チツエン,78,81,傷病名索引,,551
medicare_2025_12,膣カンジダ,チツカンジダ,78,81,傷病名索引,,552
medicare_2025_12,チック,チック,64,67,傷病名索引,,553
medicare_2025_12,チフス,チフス,69,72,傷病名索引,,554
medicare_2025_12,注意欠陥多動性障害,チュウイケッカンタドウセイショウガイ,64,67,傷病名索引,,555
medicare_2025_12,中隔子宮,チュウカクシキュウ,77,80,傷病名索引,,556
medicare_2025_12,中耳炎,チュウジエン,38,41,傷病名索引,,557
medicare_2025_12,中心性網膜炎,チュウシンセイモウマクエン,34,37,傷病名索引,,558
medicare_2025_12,虫垂炎,チュウスイエン,50,53,傷病名索引,,559
medicare_2025_12,中皮腫,チュウヒシュ,84,87,傷病名索引,,560
medicare_2025_12,肘部管症候群,チュウブカンショウコウグン,43,46,傷病名索引,,561
medicare_2025_12,腸間膜動脈閉塞症,チョウカンマクドウミャクヘイソクショウ,57,60,傷病名索引,,562
medicare_2025_12,腸重積,チョウジュウセキ,51,54,傷病名索引,,563
medicare_2025_12,重複子宮,チョウフクシキュウ,77,80,傷病名索引,,564
medicare_2025_12,腸閉塞,チョウヘイソク,51,54,傷病名索引,,565
medicare_2025_12,直腸がん,チョクチョウガン,83,86,傷病名索引,,566
medicare_2025_12,直腸ポリープ,チョクチョウポリープ,81,84,傷病名索引,,567
medicare_2025_12,チョコレートのう腫,チョコレートノウシュ,74,77,傷病名索引,,568
medicare_2025_12,椎間板ヘルニア（胸椎）,ツイカンバンヘルニア（キョウツイ）,46,49,傷病名索引,,569
medicare_2025_12,椎間板ヘルニア（頚椎）,ツイカンバンヘルニア（ケイツイ）,46,49,傷病名索引,,570
medicare_2025_12,椎間板ヘルニア（腰椎）,ツイカンバンヘルニア（ヨウツイ）,45,48,傷病名索引,,571
medicare_2025_12,痛風,ツウフウ,70,73,傷病名索引,,572
medicare_2025_12,痛風腎,ツウフウジン,72,75,傷病名索引,,573
medicare_2025_12,爪白癬,ツメハクセン,43,46,傷病名索引,,574
medicare_2025_12,つわり,ツワリ,76,79,傷病名索引,,575
medicare_2025_12,手足口病,テアシクチビョウ,68,71,傷病名索引,,576
medicare_2025_12,帝王切開,テイオウセッカイ,75,78,傷病名索引,,577
medicare_2025_12,低カリウム血症,テイカリウムケッショウ,71,74,傷病名索引,,578
medicare_2025_12,低出生体重児,テイシュッセイタイジュウジ,87,90,傷病名索引,,579
medicare_2025_12,停留睾丸,テイリュウコウガン,59,62,傷病名索引,,580
medicare_2025_12,適応障害,テキオウショウガイ,64,67,傷病名索引,,581
medicare_2025_12,鉄欠乏性貧血,テツケツボウセイヒンケツ,67,70,傷病名索引,,582
medicare_2025_12,テニス肘,テニスヒジ,44,47,傷病名索引,,583
medicare_2025_12,デルモイド（卵巣）,デルモイド（ランソウ）,78,81,傷病名索引,,584
medicare_2025_12,てんかん,テンカン,64,67,傷病名索引,,585
medicare_2025_12,デング熱,デングネツ,68,71,傷病名索引,,586
medicare_2025_12,伝染性紅斑,デンセンセイコウハン,68,71,傷病名索引,,587
medicare_2025_12,伝染性単核球症,デンセンセイタンカクキュウショウ,69,72,傷病名索引,,588
medicare_2025_12,天疱瘡,テンポウソウ,42,45,傷病名索引,,589
medicare_2025_12,動悸,ドウキ,55,58,傷病名索引,,590
medicare_2025_12,統合失調症,トウゴウシッチョウショウ,65,68,傷病名索引,,591
medicare_2025_12,橈骨神経麻痺,トウコツシンケイマヒ,44,47,傷病名索引,,592
medicare_2025_12,糖尿病,トウニョウビョウ,71,74,傷病名索引,,593
medicare_2025_12,洞不全症候群,ドウフゼンショウコウグン,56,59,傷病名索引,,594
medicare_2025_12,トキソプラズマ症,トキソプラズマショウ,69,72,傷病名索引,,595
medicare_2025_12,特発性血小板減少性紫斑病,トクハツセイケッショウバンゲンショウセイシハンビョウ,67,70,傷病名索引,,596
