document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
hanasaku_2026_05,急性心筋梗塞,ｷｭｳｾｲｼﾝｷﾝｺｳｿｸ,7,7,傷病名索引,,237
hanasaku_2026_05,急性膵炎,ｷｭｳｾｲｽｲｴﾝ,27,27,傷病名索引,,238
hanasaku_2026_05,急性中耳炎,ｷｭｳｾｲﾁｭｳｼﾞｴﾝ,39,39,傷病名索引,,239
hanasaku_2026_05,急性腸炎,ｷｭｳｾｲﾁｮｳｴﾝ,17,17,傷病名索引,,240
hanasaku_2026_05,急性B型肝炎,ｷｭｳｾｲﾋﾞｰｶﾞﾀｶﾝｴﾝ,28,28,傷病名索引,,241
hanasaku_2026_05,急性副鼻腔炎,ｷｭｳｾｲﾌｸﾋﾞｸｳｴﾝ,40,40,傷病名索引,,242
hanasaku_2026_05,急性扁桃炎,ｷｭｳｾｲﾍﾝﾄｳｴﾝ,15,15,傷病名索引,,243
hanasaku_2026_05,急性扁桃腺炎,ｷｭｳｾｲﾍﾝﾄｳｾﾝｴﾝ,15,15,傷病名索引,,244
hanasaku_2026_05,急性リンパ性白血病,ｷｭｳｾｲﾘﾝﾊﾟｾｲﾊｯｹﾂﾋﾞｮｳ,45,45,傷病名索引,,245
hanasaku_2026_05,境界型糖尿病,ｷｮｳｶｲｶﾞﾀﾄｳﾆｮｳﾋﾞｮｳ,46,46,傷病名索引,,246
hanasaku_2026_05,胸骨骨折,ｷｮｳｺﾂｺｯｾﾂ,52,52,傷病名索引,,247
hanasaku_2026_05,狭窄性腱鞘炎,ｷｮｳｻｸｾｲｹﾝｼｮｳｴﾝ,53,53,傷病名索引,,248
hanasaku_2026_05,狭心症,ｷｮｳｼﾝｼｮｳ,7,7,傷病名索引,,249
hanasaku_2026_05,胸椎症性神経根症,ｷｮｳﾂｲｼｮｳｾｲｼﾝｹｲｺﾝｼｮｳ,57,57,傷病名索引,,250
hanasaku_2026_05,胸椎すべり症,ｷｮｳﾂｲｽﾍﾞﾘｼｮｳ,57,57,傷病名索引,,251
hanasaku_2026_05,胸椎脊椎分離症,ｷｮｳﾂｲｾｷﾂｲﾌﾞﾝﾘｼｮｳ,57,57,傷病名索引,,252
hanasaku_2026_05,胸椎椎間板ヘルニア,ｷｮｳﾂｲﾂｲｶﾝﾊﾞﾝﾍﾙﾆｱ,57,57,傷病名索引,,253
hanasaku_2026_05,胸椎分離症,ｷｮｳﾂｲﾌﾞﾝﾘｼｮｳ,57,57,傷病名索引,,254
hanasaku_2026_05,胸椎変形性脊椎症,ｷｮｳﾂｲﾍﾝｹｲｾｲｾｷﾂｲｼｮｳ,57,57,傷病名索引,,255
hanasaku_2026_05,胸椎変性すべり症,ｷｮｳﾂｲﾍﾝｾｲｽﾍﾞﾘｼｮｳ,57,57,傷病名索引,,256
hanasaku_2026_05,強迫性障害,ｷｮｳﾊｸｾｲｼｮｳｶﾞｲ,12,12,傷病名索引,,257
hanasaku_2026_05,強皮症,ｷｮｳﾋｼｮｳ,63,63,傷病名索引,,258
hanasaku_2026_05,胸部脊柱管狭窄症,ｷｮｳﾌﾞｾｷﾁｭｳｶﾝｷｮｳｻｸｼｮｳ,58,58,傷病名索引,,259
hanasaku_2026_05,胸部大動脈瘤,ｷｮｳﾌﾞﾀﾞｲﾄﾞｳﾐｬｸﾘｭｳ,9,9,傷病名索引,,260
hanasaku_2026_05,胸部打撲,ｷｮｳﾌﾞﾀﾞﾎﾞｸ,50,50,傷病名索引,,261
hanasaku_2026_05,胸部動脈瘤,ｷｮｳﾌﾞﾄﾞｳﾐｬｸﾘｭｳ,9,9,傷病名索引,,262
hanasaku_2026_05,胸膜炎,ｷｮｳﾏｸｴﾝ,18,18,傷病名索引,,263
hanasaku_2026_05,虚血性大腸炎,ｷｮｹﾂｾｲﾀﾞｲﾁｮｳｴﾝ,25,25,傷病名索引,,264
hanasaku_2026_05,虚血性腸炎,ｷｮｹﾂｾｲﾁｮｳｴﾝ,25,25,傷病名索引,,265
hanasaku_2026_05,巨細胞性甲状腺炎,ｷｮｻｲﾎﾞｳｾｲｺｳｼﾞｮｳｾﾝｴﾝ,49,49,傷病名索引,,266
hanasaku_2026_05,拒食症,ｷｮｼｮｸｼｮｳ,13,13,傷病名索引,,267
hanasaku_2026_05,ギラン・バレー症候群,ｷﾞﾗﾝ･ﾊﾞﾚｰｼｮｳｺｳｸﾞﾝ,64,64,傷病名索引,,268
hanasaku_2026_05,ギランバレー症候群,ｷﾞﾗﾝﾊﾞﾚｰｼｮｳｺｳｸﾞﾝ,64,64,傷病名索引,,269
hanasaku_2026_05,筋萎縮性側索硬化症（ALS）,ｷﾝｲｼｭｸｾｲｿｸｻｸｺｳｶｼｮｳ(ｴｰｴﾙｴｽ),14,14,傷病名索引,,270
hanasaku_2026_05,筋緊張性頭痛,ｷﾝｷﾝﾁｮｳｾｲｽﾞﾂｳ,11,11,傷病名索引,,271
hanasaku_2026_05,近視,ｷﾝｼ,38,38,傷病名索引,,272
hanasaku_2026_05,筋ジストロフィー,ｷﾝｼﾞｽﾄﾛﾌｨｰ,14,14,傷病名索引,,273
hanasaku_2026_05,筋収縮性頭痛,ｷﾝｼｭｳｼｭｸｾｲｽﾞﾂｳ,11,11,傷病名索引,,274
hanasaku_2026_05,筋性頭痛,ｷﾝｾｲｽﾞﾂｳ,11,11,傷病名索引,,275
hanasaku_2026_05,緊張型頭痛,ｷﾝﾁｮｳｶﾞﾀｽﾞﾂｳ,11,11,傷病名索引,,276
hanasaku_2026_05,緊張性頭痛,ｷﾝﾁｮｳｾｲｽﾞﾂｳ,11,11,傷病名索引,,277
hanasaku_2026_05,筋膜性腰痛,ｷﾝﾏｸｾｲﾖｳﾂｳ,49,49,傷病名索引,,278
hanasaku_2026_05,くも膜下出血,ｸﾓﾏｸｶｼｭｯｹﾂ,10,10,傷病名索引,,279
hanasaku_2026_05,クラミジア感染症,ｸﾗﾐｼﾞｱｶﾝｾﾝｼｮｳ,16,16,傷病名索引,,280
hanasaku_2026_05,グレーブス病,ｸﾞﾚｰﾌﾞｽﾋﾞｮｳ,49,49,傷病名索引,,281
hanasaku_2026_05,クレチン症,ｸﾚﾁﾝｼｮｳ,49,49,傷病名索引,,282
hanasaku_2026_05,クレチン病,ｸﾚﾁﾝﾋﾞｮｳ,49,49,傷病名索引,,283
hanasaku_2026_05,クローン病,ｸﾛｰﾝﾋﾞｮｳ,25,25,傷病名索引,,284
hanasaku_2026_05,群発頭痛,ｸﾞﾝﾊﾟﾂｽﾞﾂｳ,11,11,傷病名索引,,285
hanasaku_2026_05,群発頭痛症候群,ｸﾞﾝﾊﾟﾂｽﾞﾂｳｼｮｳｺｳｸﾞﾝ,11,11,傷病名索引,,286
hanasaku_2026_05,頚管弛緩症,ｹｲｶﾝｼｶﾝｼｮｳ(ｹｲｶﾝﾁｶﾝｼｮｳ),68,68,傷病名索引,,287
hanasaku_2026_05,頸管弛緩症,ｹｲｶﾝｼｶﾝｼｮｳ(ｹｲｶﾝﾁｶﾝｼｮｳ),68,68,傷病名索引,,288
hanasaku_2026_05,頚管無力症,ｹｲｶﾝﾑﾘｮｸｼｮｳ,68,68,傷病名索引,,289
hanasaku_2026_05,頸管無力症,ｹｲｶﾝﾑﾘｮｸｼｮｳ,68,68,傷病名索引,,290
hanasaku_2026_05,頚肩腕症候群,ｹｲｹﾝﾜﾝｼｮｳｺｳｸﾞﾝ,58,58,傷病名索引,,291
hanasaku_2026_05,頸肩腕症候群,ｹｲｹﾝﾜﾝｼｮｳｺｳｸﾞﾝ,58,58,傷病名索引,,292
