document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
orix_2025_12,心臓弁膜症,シンゾウベンマクショウ,68,68,傷病名索引,,366
orix_2025_12,靭帯損傷,ジンタイソンショウ,38,38,傷病名索引,,367
orix_2025_12,靭帯断裂,ジンタイダンレツ,38,38,傷病名索引,,368
orix_2025_12,心的外傷後ストレス障害,シンテキガイショウゴストレスショウガイ,58,58,傷病名索引,,369
orix_2025_12,心内膜炎,シンナイマクエン,69,69,傷病名索引,,370
orix_2025_12,心嚢炎,シンノウエン,69,69,傷病名索引,,371
orix_2025_12,腎嚢胞,ジンノウホウ,83,83,傷病名索引,,372
orix_2025_12,深部血栓症,シンブケッセンショウ,68,68,傷病名索引,,373
orix_2025_12,深部静脈血栓症,シンブジョウミャクケッセンショウ,68,68,傷病名索引,,374
orix_2025_12,心不全,シンフゼン,68,68,傷病名索引,,375
orix_2025_12,腎不全(急性),ジンフゼン（キュウセイ）,82,82,傷病名索引,,376
orix_2025_12,腎不全(慢性),ジンフゼン（マンセイ）,82,82,傷病名索引,,377
orix_2025_12,心房細動,シンボウサイドウ,70,70,傷病名索引,,378
orix_2025_12,心房粗動,シンボウソドウ,70,70,傷病名索引,,379
orix_2025_12,心房中隔欠損症,シンボウチュウカクケッソンショウ,70,70,傷病名索引,,380
orix_2025_12,心膜炎,シンマクエン,69,69,傷病名索引,,381
orix_2025_12,蕁麻疹,ジンマシン,88,88,傷病名索引,,382
orix_2025_12,膵炎(急性),スイエン（キュウセイ）,81,81,傷病名索引,,383
orix_2025_12,膵炎(慢性・再発性),スイエン（マンセイ・サイハツセイ）,81,81,傷病名索引,,384
orix_2025_12,水腎症,スイジンショウ,82,82,傷病名索引,,385
orix_2025_12,水頭症,スイトウショウ,62,62,傷病名索引,,386
orix_2025_12,髄膜炎,ズイマクエン,42,42,傷病名索引,,387
orix_2025_12,髄膜腫,ズイマクシュ,47,47,傷病名索引,,388
orix_2025_12,睡眠時無呼吸症候群(SAS),スイミンジムコキュウショウコウグン（サス）,74,74,傷病名索引,,389
orix_2025_12,頭痛,ズツウ,61,61,傷病名索引,,390
orix_2025_12,ストレス障害,ストレスショウガイ,58,58,傷病名索引,,391
orix_2025_12,星細胞腫,セイサイボウシュ,47,47,傷病名索引,,392
orix_2025_12,精索静脈瘤,セイサクジョウミャクリュウ,83,83,傷病名索引,,393
orix_2025_12,正常眼圧緑内障,セイジョウガンアツリョクナイショウ,63,63,傷病名索引,,394
orix_2025_12,正常妊娠,セイジョウニンシン,84,84,傷病名索引,,395
orix_2025_12,成人スティル病,セイジンスティルビョウ,93,93,傷病名索引,,396
orix_2025_12,精巣腫瘍,セイソウシュヨウ,47,47,傷病名索引,,397
